gpu_temperature,gpu_power_load,ambient_temperature,humidity,water_temperature,tds,ph,conductivity,tower_age,cooling_cycles,flow_rate,daily_water_usage,scaling_risk
87.17,89.44,41.71,35.74,39.2,1039.03,7.77,1373.16,10.04,20.78,185.09,4825.99,1
54.53,56.84,23.11,56.36,24.51,830.21,7.66,1170.82,1.85,11.73,179.52,6317.24,1
60.79,41.78,39.68,59.39,34.95,1201.69,7.13,1585.93,11.17,10.93,154.98,3834.43,1
56.39,88.55,30.55,86.15,29.34,239.76,6.64,336.05,1.12,17.61,43.86,2097.75,1
65.66,68.42,28.85,33.69,28.15,522.05,7.66,656.09,3.26,16.26,94.62,6813.99,1
70.27,43.24,24.43,64.92,32.07,763.58,8.63,1038.64,10.13,14.15,149.18,4942.62,1
83.7,80.43,32.43,77.21,34.4,291.92,8.43,421.51,1.93,20.7,60.64,5673.62,1
79.3,65.78,36.9,59.22,38.02,1047.09,8.82,1514.35,14.59,10.45,168.17,4915.5,1
77.94,72.3,27.33,37.85,34.53,672.4,6.53,878.38,13.09,18.17,186.33,8177.68,1
65.86,62.26,33.88,38.38,35.09,527.2,9.11,705.54,9.58,9.6,96.66,5690.59,1
87.87,88.01,35.98,22.75,42.0,204.05,7.42,257.64,12.38,18.77,152.93,8424.58,1
71.21,88.07,36.33,41.38,32.79,1063.8,9.17,1515.56,13.37,7.19,63.71,5329.32,1
94.06,79.66,16.56,72.12,34.21,1200.57,7.18,1637.24,4.26,7.79,150.53,3694.41,1
78.54,37.38,40.79,23.33,38.36,674.05,7.77,894.48,12.82,15.56,43.43,4165.82,1
55.68,88.72,28.75,35.35,29.85,877.06,7.46,1116.11,3.32,6.25,64.12,5415.97,1
80.43,76.97,22.87,69.44,33.54,473.22,7.46,681.14,6.49,6.58,153.58,5474.92,1
64.63,78.79,22.25,74.79,28.24,946.64,8.77,1283.68,8.59,8.11,153.9,6655.03,1
80.88,55.41,29.49,51.87,34.66,214.56,8.52,280.35,10.85,15.58,142.59,3183.71,1
53.13,91.55,41.6,68.87,30.61,786.37,9.18,1038.05,0.94,19.79,116.38,6441.32,1
57.87,80.78,26.35,47.16,30.67,973.05,8.16,1268.99,4.71,15.49,147.99,7339.41,1
88.51,37.88,37.49,31.19,41.17,1301.83,7.75,1783.98,9.32,18.56,163.81,6574.44,1
60.22,58.54,17.9,47.87,28.16,657.6,6.74,944.31,5.68,12.87,194.64,5113.71,1
87.67,92.05,29.28,60.6,36.54,1118.23,9.19,1589.38,11.74,3.38,182.18,8937.6,1
62.57,33.3,44.75,86.36,34.99,917.22,7.99,1230.99,9.95,4.01,167.13,4536.1,1
78.93,97.3,38.11,24.81,35.92,1312.41,8.39,1857.46,3.9,13.09,151.16,2299.43,1
81.24,77.54,21.32,55.52,33.49,678.05,7.6,904.94,2.62,8.56,131.86,7661.28,1
73.07,74.2,30.04,43.02,31.7,582.91,7.98,758.06,9.62,6.41,59.3,3091.51,1
63.74,48.94,22.01,55.58,32.34,1264.57,9.04,1829.43,7.03,11.33,66.49,6849.64,1
59.57,47.42,27.29,21.68,26.83,259.09,6.95,339.61,2.95,15.33,171.24,2842.32,1
51.49,95.94,38.4,41.91,31.86,363.66,7.29,478.12,5.23,9.7,168.53,1626.58,1
63.68,50.88,38.14,77.39,37.4,298.89,6.91,432.77,4.89,18.05,138.31,2698.49,1
79.39,84.29,21.84,58.78,33.69,1211.73,8.64,1547.12,2.07,16.77,110.21,4327.42,1
92.22,57.52,42.67,51.54,42.0,212.73,6.67,298.27,8.43,16.7,44.17,2299.64,1
89.2,39.75,32.78,39.99,36.84,1233.99,6.72,1773.44,11.57,21.7,92.35,2982.59,1
84.47,30.75,26.4,40.86,32.59,741.52,7.31,1002.8,8.84,7.9,107.3,7234.7,1
85.48,68.1,30.06,46.82,38.43,204.83,7.89,256.14,12.48,14.89,117.73,7274.13,1
79.92,98.3,33.15,78.49,39.6,681.97,7.6,903.62,2.35,19.11,188.69,7631.16,1
61.71,55.84,31.8,87.7,30.68,424.16,6.62,539.67,6.82,13.59,57.39,7808.66,1
90.82,55.0,29.59,50.71,35.79,949.28,9.09,1265.62,9.34,17.79,123.02,4653.27,1
80.18,54.09,30.15,47.53,30.68,1015.23,9.07,1429.45,10.3,10.29,98.87,8006.62,1
75.22,66.44,20.29,79.26,28.95,785.03,7.25,1050.17,10.59,13.81,198.42,5444.53,1
54.99,60.85,39.38,49.88,32.31,248.62,8.48,332.26,11.07,3.11,177.9,5029.48,1
70.12,91.59,31.25,58.64,36.67,987.35,8.06,1344.14,9.95,21.72,110.21,6889.02,1
70.72,65.39,18.93,36.17,30.65,1210.45,7.14,1653.88,1.87,18.0,199.95,3103.64,1
88.91,65.54,37.98,72.05,41.13,1064.39,7.21,1512.77,10.58,19.38,122.25,7421.23,1
74.6,39.69,42.97,57.24,37.89,1195.95,7.83,1568.69,11.01,15.89,66.74,4720.99,1
67.12,98.79,43.42,76.63,35.81,440.61,7.63,623.17,14.91,5.72,128.94,2454.72,1
93.96,47.5,26.07,74.65,40.42,1266.67,7.29,1726.7,10.55,2.62,76.19,2394.84,1
54.98,35.14,19.07,35.05,25.82,586.63,8.68,768.55,10.46,19.29,141.81,2736.8,1
69.01,76.42,30.55,70.09,28.74,216.09,7.8,282.86,7.96,9.93,189.99,8179.3,1
51.89,71.68,18.38,76.0,23.06,1212.07,8.27,1602.63,13.08,7.28,165.79,8932.03,1
83.3,59.06,43.02,44.23,39.16,1330.19,7.01,1828.39,14.95,13.23,83.71,4177.3,1
91.31,59.55,20.51,32.08,33.91,986.67,7.94,1278.88,11.8,10.42,87.5,3691.08,1
62.6,84.95,22.58,20.18,29.68,477.72,7.36,685.09,9.38,15.03,51.09,3140.78,1
88.63,43.7,27.2,51.56,36.46,502.09,7.92,685.35,1.64,11.68,85.74,7678.62,1
63.15,87.42,26.49,44.67,29.91,759.91,8.61,1089.72,11.04,15.94,54.82,3069.06,1
90.98,75.41,38.84,58.84,42.0,1277.4,8.58,1608.6,10.77,19.07,119.91,8430.68,1
83.93,59.33,28.69,33.16,34.63,379.52,7.46,500.4,11.75,5.91,153.34,6505.13,1
86.22,62.06,20.12,80.18,37.33,1191.17,8.37,1494.39,2.31,8.59,160.19,8228.46,1
50.81,47.97,23.02,38.04,24.42,549.56,9.04,716.88,9.98,10.74,49.52,5655.07,1
93.33,82.65,30.27,35.85,39.11,1170.3,8.19,1664.64,4.79,21.24,94.39,6680.1,1
82.7,65.9,19.42,53.65,31.91,1304.33,6.9,1639.96,11.52,9.31,86.11,6145.94,1
63.71,52.46,33.35,54.92,32.85,712.99,8.34,953.43,3.99,9.62,56.69,7733.97,1
87.32,71.72,31.97,35.06,38.91,638.06,6.78,812.58,10.42,15.07,98.0,7768.96,1
62.67,99.7,36.44,39.03,34.29,1162.67,8.85,1550.26,4.78,10.38,87.89,5923.45,1
89.27,60.47,43.13,31.88,40.91,835.38,7.89,1184.38,0.63,21.02,141.52,6243.81,1
55.07,94.45,42.37,70.29,31.35,1021.34,7.54,1403.95,9.68,19.89,181.33,8414.07,1
81.67,54.15,43.38,73.91,42.0,947.4,6.65,1323.84,2.14,12.27,112.77,8474.0,1
74.33,33.83,22.34,52.36,30.43,383.47,7.53,506.11,10.06,14.9,159.47,6481.87,1
54.34,44.3,18.95,69.99,26.62,1213.75,8.94,1746.44,13.92,3.16,63.36,1558.16,1
60.89,59.31,24.07,71.52,25.43,434.93,6.56,605.36,14.55,15.91,183.19,2283.08,1
50.56,45.37,41.85,29.68,31.73,1318.74,7.78,1759.67,3.92,16.14,64.42,7934.57,1
71.09,30.02,44.16,87.63,37.98,500.69,9.01,668.56,12.23,9.18,70.74,2135.36,1
63.56,94.05,40.78,77.47,36.11,1080.66,7.57,1549.38,5.63,6.39,57.03,3101.39,1
76.93,89.07,18.3,34.31,25.19,541.59,7.66,739.42,13.56,20.3,89.55,3229.1,1
63.38,81.96,43.42,33.03,36.37,581.34,8.06,808.81,11.92,10.53,128.39,6001.76,1
63.5,41.75,27.7,28.8,28.27,572.0,7.75,762.71,1.57,15.07,198.08,5824.75,1
83.44,38.43,15.28,29.69,31.86,1097.47,6.96,1420.94,6.4,2.67,166.94,3670.63,1
52.17,34.73,28.27,72.37,25.86,868.18,6.55,1210.86,5.39,10.28,100.87,3057.09,1
90.63,80.68,16.38,52.88,31.68,1259.54,8.15,1727.54,11.89,18.35,132.14,7233.99,1
88.35,95.02,31.32,74.81,37.5,568.85,8.99,768.1,6.45,9.75,139.73,8515.92,1
80.05,60.14,25.16,72.24,31.71,1030.39,6.79,1416.59,10.43,14.06,171.64,1896.04,1
76.69,38.34,29.2,62.32,33.44,1103.54,7.07,1425.39,9.24,6.2,157.83,2498.85,1
90.15,65.87,33.4,68.05,36.84,381.78,7.5,537.84,14.65,10.33,131.09,6316.23,1
58.34,54.42,41.06,21.28,30.29,680.71,8.68,979.97,14.1,20.55,147.07,7533.31,1
53.55,56.24,34.86,41.82,32.62,779.38,7.23,1113.13,6.7,13.33,159.35,7433.92,1
60.78,73.49,28.02,64.65,27.41,626.82,8.88,823.83,10.99,20.04,61.3,6897.62,1
85.76,80.31,39.58,20.65,39.94,586.54,6.65,780.8,12.53,20.04,72.07,8155.71,1
51.56,37.74,42.17,22.31,34.15,1023.7,9.04,1445.14,13.53,20.88,150.17,3130.12,1
76.23,32.49,18.59,79.63,29.33,459.04,8.01,628.44,1.49,19.91,176.07,2304.68,1
94.79,99.6,30.96,67.88,37.88,1051.27,8.28,1429.29,4.88,2.07,105.48,6115.22,1
88.51,46.29,23.54,38.58,35.82,1322.05,7.49,1897.58,5.14,20.68,196.78,7667.07,1
73.47,33.77,16.41,68.16,31.35,878.24,8.61,1191.95,6.8,4.75,74.57,5865.33,1
52.86,43.29,35.06,75.47,28.15,933.72,6.95,1263.31,2.95,2.8,106.67,8722.48,1
87.41,32.73,40.88,41.48,40.86,282.72,6.63,355.77,7.69,3.11,100.56,7466.73,0
76.95,57.43,19.89,22.52,27.73,1237.37,7.57,1563.89,10.12,8.98,188.85,6755.94,1
55.17,86.17,39.37,85.29,31.79,542.54,8.8,678.98,7.71,14.42,85.66,1951.93,1
54.22,53.89,40.6,44.16,32.83,938.06,8.54,1343.91,10.15,10.05,115.33,2308.07,1
90.93,61.09,42.43,27.45,40.87,1374.93,7.9,1830.97,1.46,2.51,69.96,7386.28,1
80.11,77.29,22.96,54.43,32.15,914.6,8.04,1228.96,13.2,11.53,123.4,2986.78,1
87.32,65.62,42.12,73.79,38.75,1069.65,6.85,1517.92,14.12,10.84,177.18,1716.26,1
89.55,90.3,24.62,35.52,36.16,734.38,8.77,1007.46,9.46,17.14,88.65,8330.71,1
75.73,90.62,31.57,38.86,37.09,272.44,8.62,373.76,13.28,7.59,169.73,8181.04,1
73.29,30.69,16.52,36.99,26.91,1157.12,8.27,1515.02,2.41,6.35,185.81,3138.63,1
69.37,84.46,16.32,89.42,26.81,242.0,7.76,342.86,12.06,7.12,51.67,7351.55,1
64.26,62.25,36.61,33.82,34.88,1040.79,9.1,1335.51,2.23,8.07,161.03,1859.85,1
69.56,99.22,28.33,60.29,34.73,227.51,8.87,286.8,6.42,13.98,80.85,3637.94,1
84.82,63.83,22.69,84.77,31.16,1234.77,8.24,1590.77,5.2,11.43,68.05,6177.5,1
77.09,99.08,20.71,30.28,31.18,389.16,7.5,507.29,8.99,8.74,136.18,7223.84,1
90.16,82.82,35.1,87.96,40.39,817.13,8.17,1067.54,4.87,9.49,152.9,1577.99,1
69.95,47.4,15.01,86.32,27.54,916.58,8.05,1268.64,9.74,9.42,103.16,3946.56,1
77.32,67.69,39.18,81.92,33.09,749.05,7.56,968.95,5.83,21.45,46.27,3107.59,1
78.41,99.45,17.38,35.02,31.69,608.92,7.33,843.55,12.98,6.66,185.39,8990.85,1
76.63,90.03,20.74,64.38,34.46,761.38,7.6,965.6,9.69,18.36,156.92,6532.37,1
81.62,36.82,26.59,73.26,34.94,573.7,8.05,734.01,3.62,16.16,83.47,4542.54,1
60.68,79.45,29.55,89.02,28.45,725.75,7.66,981.04,5.37,2.11,119.5,2067.39,1
73.06,54.19,25.65,32.63,31.22,630.7,7.21,904.66,12.79,21.86,44.45,5990.03,1
54.69,30.49,24.62,73.62,30.83,879.45,8.55,1250.5,6.1,17.13,94.29,6312.76,1
67.3,58.24,43.92,43.72,39.02,485.51,7.93,700.95,8.27,15.65,123.61,7623.04,1
71.95,46.43,34.25,32.29,36.25,1386.39,6.68,1913.35,9.91,10.11,122.76,3664.33,1
79.35,87.32,15.7,49.5,31.05,801.04,7.49,1109.58,5.54,13.1,73.31,8860.71,1
92.77,53.61,27.91,75.57,36.64,432.99,8.89,595.37,4.76,7.07,164.28,4795.99,1
77.03,87.93,41.25,52.54,38.29,772.48,8.54,1061.82,7.39,2.71,87.82,3719.58,1
83.46,30.04,24.04,57.63,34.12,1239.7,7.37,1586.1,3.62,18.72,132.87,4113.37,1
72.78,51.55,17.84,89.66,30.54,226.17,9.03,307.31,4.62,19.93,83.44,5396.9,1
78.53,46.88,37.75,47.94,40.86,1015.46,6.71,1347.74,1.4,5.25,108.03,8525.26,1
53.19,46.35,33.18,63.08,32.15,857.56,9.1,1147.85,4.91,17.74,73.2,7013.69,1
61.45,34.77,32.11,45.57,28.76,403.47,7.16,546.59,5.15,16.82,141.28,5828.32,1
66.28,43.1,16.61,47.49,27.83,1180.97,6.52,1506.54,14.45,5.57,108.09,2721.08,1
71.26,68.89,19.21,68.69,31.01,642.66,7.67,849.53,9.05,10.44,42.58,2620.15,1
52.05,50.4,33.68,85.65,31.04,552.56,7.47,697.72,11.92,10.46,44.51,5266.48,1
56.3,59.22,21.23,57.97,25.25,1193.75,7.96,1726.08,1.16,17.2,115.38,6965.32,1
62.46,56.38,30.12,73.79,36.99,966.23,8.65,1230.69,2.04,18.75,69.32,7132.59,1
93.72,91.31,31.35,26.24,36.85,1277.91,8.77,1663.46,12.31,3.9,133.61,3194.36,1
64.91,93.37,23.51,34.78,27.29,955.86,7.58,1365.22,9.54,13.26,105.31,2250.75,1
71.69,64.51,43.45,55.15,38.6,1088.98,7.66,1466.36,3.27,17.23,144.71,4383.46,1
58.82,53.11,40.27,21.4,38.04,1203.74,6.9,1537.32,6.37,17.72,192.38,8386.29,1
77.49,37.48,36.67,37.7,35.53,265.69,6.63,352.53,8.31,4.96,124.6,5590.25,1
62.63,96.74,17.34,56.22,26.19,1131.26,8.23,1440.29,12.73,12.51,165.98,3900.75,1
59.31,34.22,18.18,21.05,28.35,936.45,6.67,1208.06,1.38,19.15,160.49,3927.28,1
73.25,50.84,29.78,38.52,33.7,283.41,8.48,357.21,9.15,8.37,187.49,2490.65,1
50.25,50.86,19.82,55.98,23.83,810.29,7.96,1083.89,10.9,10.5,74.24,5049.18,1
50.34,52.43,44.35,60.12,34.24,298.95,7.04,421.92,14.68,18.09,172.37,7435.22,1
59.86,41.5,19.76,84.8,27.42,1083.14,7.96,1480.86,12.2,3.79,184.88,8764.19,1
51.65,84.82,29.62,65.17,30.34,855.8,6.99,1173.53,4.51,19.19,102.84,5261.96,1
54.86,38.57,25.92,49.03,30.37,1344.29,7.68,1734.29,10.79,8.22,90.21,2754.11,1
65.25,74.44,34.18,85.12,33.89,419.76,8.66,553.57,11.57,2.03,192.33,6622.13,1
86.12,38.67,18.87,74.94,33.72,927.24,7.75,1315.8,11.08,6.68,140.42,7175.94,1
75.74,34.94,27.91,34.0,34.13,453.9,6.9,575.35,12.39,3.79,100.91,2037.75,1
73.07,93.66,23.24,29.16,32.38,936.88,8.45,1331.85,13.6,3.85,166.69,7876.04,1
63.21,43.31,41.63,67.31,35.48,1067.18,7.0,1437.21,1.93,15.86,88.72,7719.92,1
91.93,87.49,16.22,59.19,33.66,1066.77,8.49,1512.06,2.02,6.28,68.23,5044.06,1
67.87,68.12,42.41,75.28,39.2,1178.09,7.79,1547.54,12.05,20.69,127.04,5703.17,1
53.92,35.45,39.99,71.72,35.51,1224.26,7.73,1613.29,4.16,12.33,130.59,6850.56,1
77.77,96.88,23.93,63.76,29.8,292.73,8.8,409.91,1.35,11.2,172.12,6575.61,1
55.12,47.29,38.68,89.05,32.34,611.92,8.41,860.97,6.32,10.69,113.12,1624.02,1
65.54,90.18,15.94,57.35,25.58,1024.55,6.59,1327.74,12.39,15.85,170.33,2418.26,1
72.83,41.82,44.01,27.92,37.99,798.3,7.3,1153.21,2.34,11.05,89.81,2719.43,1
89.34,89.78,30.8,77.98,38.92,428.81,8.85,543.26,10.24,4.57,132.06,7167.57,1
72.21,30.93,24.1,37.63,32.83,863.25,6.55,1090.89,0.55,19.6,73.36,4800.63,1
81.6,65.82,25.88,74.41,34.23,688.92,7.97,943.2,2.09,10.57,101.67,5591.27,1
94.68,83.86,16.99,87.0,30.79,668.05,8.47,931.62,5.59,3.48,177.21,7295.16,1
55.92,95.44,44.68,68.78,32.69,1171.7,8.18,1689.81,1.71,12.59,74.56,4057.37,1
62.36,93.64,16.18,61.72,28.05,689.12,8.55,917.21,12.77,14.95,169.64,7116.68,1
67.76,87.37,34.65,52.23,28.58,231.75,8.46,290.85,13.03,7.51,85.26,4817.24,1
68.98,92.17,28.28,45.51,34.52,269.68,8.37,369.61,11.46,18.01,45.52,4328.85,1
68.5,43.95,43.47,44.71,38.38,1227.49,8.72,1605.49,4.02,15.4,57.59,3997.78,1
90.84,49.89,22.38,64.55,38.18,1352.72,8.24,1808.03,8.09,15.01,159.34,8737.09,1
82.13,50.23,30.96,72.59,35.97,1026.09,7.59,1382.86,3.17,10.42,81.93,7289.8,1
77.36,56.39,29.47,67.5,30.53,637.24,7.77,804.77,4.58,21.24,144.66,1651.47,1
63.92,57.53,36.09,33.89,34.47,1326.32,8.44,1786.81,7.98,7.48,151.87,8680.62,1
87.07,68.12,17.04,54.58,35.28,995.36,8.87,1329.07,11.16,13.55,95.22,7315.8,1
92.98,41.19,20.81,75.41,37.38,1213.2,7.23,1689.39,1.87,8.18,115.99,2618.81,1
86.95,78.39,21.44,53.3,32.92,1119.02,7.42,1543.28,4.8,16.9,104.6,2072.54,1
50.07,41.73,37.14,57.56,30.69,654.97,9.01,842.97,13.94,2.96,191.58,3811.46,1
78.64,51.72,20.67,73.98,30.83,774.44,8.06,999.98,6.72,2.92,91.19,6181.36,1
52.3,65.23,32.2,66.29,27.71,423.36,6.98,550.45,14.11,18.22,69.33,6124.1,1
61.59,85.75,21.46,48.65,29.82,550.42,8.29,707.72,14.88,10.69,98.49,3568.88,1
52.68,81.76,40.85,82.68,30.07,1133.75,9.18,1566.21,8.14,8.82,147.12,4842.56,1
77.17,75.19,43.27,31.38,37.65,1272.77,8.72,1844.1,4.68,14.15,151.58,3089.18,1
80.9,40.9,30.55,89.69,33.71,1069.35,8.51,1476.16,11.97,16.04,187.85,1879.34,1
55.15,68.29,25.57,28.32,24.76,758.21,7.06,1039.76,2.81,6.02,181.08,5377.28,1
67.27,36.12,22.02,21.05,29.82,303.81,8.87,404.67,4.15,5.71,86.13,4102.43,1
70.53,56.42,16.49,82.3,30.73,268.34,7.92,352.2,11.88,21.16,112.83,5571.62,1
66.61,58.95,23.06,37.15,29.35,649.19,8.9,929.78,6.79,13.79,159.56,8598.8,1
55.45,32.79,34.63,71.08,27.97,756.59,7.39,1092.36,3.42,9.8,186.65,2575.28,1
68.85,49.18,31.01,76.77,34.75,930.94,6.67,1256.18,9.94,18.03,93.95,1514.72,1
83.8,96.9,43.32,80.13,42.0,207.79,7.79,271.79,11.13,12.5,111.11,2076.59,1
53.2,96.75,26.89,89.41,26.42,1387.67,7.23,1948.32,2.31,6.83,183.92,4970.31,1
53.61,54.66,35.82,40.58,29.98,636.73,8.43,812.78,4.52,6.13,97.36,6801.99,1
65.96,33.02,29.68,69.72,32.91,1217.71,9.08,1708.6,3.71,9.94,116.88,5855.73,1
92.38,42.54,30.38,28.08,41.97,841.96,8.37,1190.35,6.01,19.2,184.72,5211.71,1
80.09,57.46,23.03,48.48,32.04,356.53,8.89,454.57,11.57,3.23,168.36,4154.72,1
80.54,96.34,28.65,79.36,32.5,1157.08,7.72,1672.41,10.85,6.37,78.95,3824.81,1
66.29,39.88,29.12,45.74,33.03,1051.79,8.58,1522.05,10.11,19.86,91.97,4322.15,1
76.71,83.45,36.2,61.38,38.45,832.92,8.78,1197.2,0.59,4.43,96.47,6087.26,1
50.46,37.61,43.22,55.26,32.75,817.46,8.42,1102.93,2.56,14.59,186.04,2758.15,1
78.62,98.69,24.88,65.22,32.25,304.98,7.87,396.23,3.74,6.27,199.83,7285.22,1
91.1,56.71,16.27,88.1,35.46,987.02,8.19,1348.66,4.44,14.12,163.84,5814.4,1
77.57,84.27,29.89,23.9,35.91,1293.49,8.39,1725.5,2.62,9.66,117.49,3518.67,1
89.32,53.98,31.33,60.18,36.76,311.89,7.18,402.71,6.45,4.03,41.63,5258.65,1
82.58,73.94,20.05,80.41,32.76,516.21,8.69,689.01,1.59,13.65,151.6,8720.84,1
55.43,43.44,37.81,53.7,29.39,1282.77,9.07,1773.79,11.38,15.66,102.3,1653.69,1
90.61,40.22,44.55,25.5,42.0,541.21,7.76,684.19,11.92,15.61,141.28,2996.42,1
52.99,95.66,43.37,59.24,32.9,984.73,8.39,1296.58,8.83,14.74,137.07,4862.85,1
74.03,94.24,20.91,43.25,29.96,841.78,8.49,1055.22,1.8,12.0,116.93,6288.3,1
56.4,92.12,41.26,30.85,33.47,915.59,8.29,1281.74,13.41,12.39,191.1,3091.71,1
50.53,73.78,36.13,79.43,30.36,698.95,7.98,963.25,14.5,14.71,43.7,8485.53,1
68.99,86.58,28.62,56.51,34.05,559.99,8.88,707.01,3.43,15.81,153.94,6319.29,1
63.28,34.83,31.22,85.33,32.93,258.24,7.71,372.63,10.72,15.1,105.57,8080.74,1
71.87,53.44,40.49,76.42,36.83,1093.14,6.66,1371.37,12.71,13.74,154.21,3969.88,1
75.97,51.96,29.4,68.51,35.81,1095.31,8.78,1498.38,8.33,5.12,148.04,7717.15,1
51.97,74.5,26.2,20.35,27.96,1004.87,8.32,1412.12,5.19,6.21,41.64,4336.64,1
55.54,54.92,29.8,49.95,28.46,972.36,8.79,1368.67,7.44,7.2,85.65,3395.64,1
75.14,40.4,32.37,33.82,34.87,492.46,6.87,618.95,7.93,20.39,70.25,8337.42,1
65.44,71.75,20.67,83.76,28.3,226.81,6.58,324.63,6.31,17.19,66.72,2191.64,1
82.81,87.01,42.03,32.22,41.42,1170.46,9.02,1678.08,13.98,13.06,156.56,8571.67,1
79.35,56.75,35.23,40.02,36.43,789.37,6.9,1075.34,11.29,7.04,78.33,4938.86,1
88.05,39.26,34.0,56.18,38.13,568.21,8.69,765.04,4.0,4.22,115.96,8944.69,1
81.16,43.77,17.98,38.44,35.52,322.32,8.72,405.79,8.99,19.98,79.52,5546.96,1
69.35,46.62,33.13,34.69,35.81,275.27,8.41,375.02,10.49,19.85,132.84,7181.16,1
80.28,50.99,18.63,61.94,30.07,618.64,6.85,823.95,2.53,4.21,155.29,1553.03,1
62.39,75.0,17.36,26.23,27.82,1165.68,8.3,1637.28,5.7,17.94,92.97,5225.0,1
63.78,72.07,30.82,24.07,31.97,1302.47,8.9,1733.29,13.63,10.93,136.48,7030.9,1
85.5,78.73,27.08,46.06,36.64,1276.1,7.65,1769.59,8.72,8.48,171.98,7371.2,1
70.09,55.38,32.66,70.45,34.23,1304.0,7.62,1656.45,3.65,16.78,55.08,2685.36,1
85.93,87.68,17.68,58.84,35.05,1289.27,7.7,1645.87,2.28,14.29,153.71,4642.28,1
87.01,44.29,27.93,49.6,37.22,832.67,6.72,1064.1,8.01,17.6,91.7,4643.04,1
88.59,62.83,20.24,59.6,34.11,463.3,8.91,583.34,8.44,3.49,59.62,2277.31,1
91.25,86.07,44.61,45.58,42.0,1157.66,8.85,1572.4,5.35,8.37,127.3,4822.84,1
69.39,42.61,31.83,85.53,33.96,456.46,9.19,643.05,9.64,8.39,76.2,7553.2,1
64.35,37.69,35.62,23.84,33.8,520.65,8.08,714.37,1.5,8.6,171.42,3751.36,1
76.2,91.86,24.76,67.14,33.34,479.91,8.53,655.07,2.6,12.05,46.86,4744.31,1
66.7,54.01,17.84,82.39,27.73,817.98,7.05,1133.82,8.42,7.66,55.78,8707.19,1
77.05,77.87,44.28,76.27,39.78,586.19,8.3,772.56,1.4,10.89,123.36,1737.81,1
81.75,31.77,23.59,32.88,32.52,384.99,8.25,509.1,13.27,9.36,134.23,5936.41,1
80.98,78.3,27.71,40.71,33.44,743.81,8.93,976.51,2.56,16.71,156.78,7075.77,1
66.85,52.13,34.5,70.19,31.79,1248.69,8.74,1738.7,10.27,14.07,81.48,7206.62,1
57.51,33.9,15.74,25.9,22.1,884.66,9.03,1134.43,6.17,15.07,174.68,6869.54,1
69.37,72.69,39.31,76.83,34.34,1254.0,8.85,1570.77,6.3,6.21,192.5,6948.39,1
56.42,46.86,31.1,70.32,29.64,435.05,8.85,595.68,11.59,8.51,119.85,1942.59,1
90.05,57.08,23.35,71.07,35.89,400.37,6.67,575.92,7.74,2.42,161.69,5506.02,0
65.56,35.64,16.85,27.02,26.75,890.69,8.78,1221.92,11.02,4.17,123.98,7372.27,1
56.95,40.3,19.87,70.24,21.48,755.99,8.14,1063.37,7.83,7.3,51.11,2205.49,1
51.15,50.86,41.85,67.59,35.58,992.21,7.53,1373.77,9.1,3.31,92.18,1590.37,1
79.06,36.28,35.58,78.16,39.39,1153.55,6.65,1556.7,11.53,14.05,54.0,7609.21,1
78.66,93.76,22.5,22.91,33.43,1101.57,8.33,1535.23,9.31,21.96,198.22,6842.21,1
65.33,30.42,16.97,21.62,31.09,1330.71,7.39,1882.72,9.43,4.02,76.64,4591.55,1
53.23,63.87,35.72,46.11,28.85,677.91,7.76,877.85,11.94,18.42,141.74,8552.97,1
68.43,38.63,32.17,30.42,37.14,447.66,8.34,589.67,14.26,4.38,85.5,7249.49,1
64.0,51.54,27.14,59.09,28.57,861.1,8.96,1114.9,5.96,15.4,144.52,8758.96,1
80.47,94.82,25.91,84.21,34.66,332.89,8.73,446.22,8.87,14.86,73.66,8469.86,1
77.26,41.32,21.5,47.4,29.29,546.62,7.72,780.04,1.75,20.05,165.64,5109.7,1
66.41,97.61,35.09,79.15,33.91,449.47,7.55,592.86,5.7,4.28,57.73,7160.32,1
59.81,44.41,44.12,20.02,36.17,675.88,7.15,895.46,6.47,8.31,183.22,6518.94,1
94.46,81.91,20.27,31.8,35.4,333.46,7.51,474.2,12.61,3.82,174.47,7585.84,1
70.43,68.27,32.91,22.13,35.55,238.21,6.8,322.32,7.94,10.15,148.61,7407.66,1
80.97,91.91,27.73,42.97,35.15,988.15,9.12,1341.01,11.1,20.23,50.79,2649.24,1
56.32,68.78,28.4,83.57,27.98,932.3,8.05,1325.88,0.78,17.63,73.37,3253.02,1
71.85,67.42,22.62,26.79,29.75,1050.03,6.85,1415.55,7.24,16.46,177.5,3492.99,1
51.24,43.68,39.75,62.45,33.35,992.46,7.45,1375.86,13.57,12.66,59.52,7638.74,1
72.75,41.64,29.56,51.6,32.22,337.15,7.98,427.22,3.75,19.67,64.95,7580.56,1
93.38,94.15,31.3,85.69,41.13,549.29,7.94,706.24,0.96,10.99,127.04,5215.02,1
67.29,52.95,24.14,28.58,32.72,355.43,6.6,473.04,6.78,4.99,83.87,5856.24,1
51.75,56.05,20.45,34.84,21.76,1211.57,9.07,1634.36,10.71,18.75,75.53,7701.92,1
51.39,83.19,17.58,22.07,26.27,1096.28,7.24,1582.1,7.09,7.59,132.13,3844.45,1
67.46,53.72,36.42,50.38,38.73,441.83,6.54,638.06,7.17,3.07,99.61,1876.34,1
57.2,96.64,20.89,39.45,27.11,609.57,6.71,865.74,10.21,4.52,62.49,5119.47,1
